Bedrooms,Bathrooms,AreaSqFt,PricePerSqFt,PropertyType,Neighborhood,SoldPrice,Address
5.0,4.0,2057.0,525.0364608653379,SINGLE_FAMILY,San Francisco,1080000,"1090 Ingerson Ave, San Francisco, CA, 94124"
3.0,3.0,2104.0,1454.3726235741444,SINGLE_FAMILY,San Francisco,3060000,"481 Day St, San Francisco, CA, 94131"
3.0,2.0,1768.0,1063.3484162895927,SINGLE_FAMILY,San Francisco,1880000,"109 Cornwall St, San Francisco, CA, 94118"
3.0,3.0,1833.0,1107.4740861974904,CONDOS,San Francisco,2030000,"565 Arguello Blvd Apt 4, San Francisco, CA, 94118"
2.0,2.0,1450.0,832.4137931034483,SINGLE_FAMILY,San Francisco,1207000,"2091 31st Ave, San Francisco, CA, 94116"
3.0,2.0,1769.0,1514.9802148106276,SINGLE_FAMILY,San Francisco,2680000,"731 Noe St, San Francisco, CA, 94114"
3.0,3.0,2196.0,1591.5300546448088,CONDOS,San Francisco,3495000,"280 Spear St Unit 37B, San Francisco, CA, 94105"
2.0,1.0,1097.0,1212.3974475843208,CONDOS,San Francisco,1330000,"2154 Market St Apt A, San Francisco, CA, 94114"
8.0,2.0,5250.0,461.14285714285717,MULTI_FAMILY,San Francisco,2421000,"1340 Kearny St, San Francisco, CA, 94133"
3.0,2.0,1615.0,2167.1826625387,CONDOS,San Francisco,3500000,"1249 Lombard St, San Francisco, CA, 94109"
4.0,3.0,2403.0,769.8709945900957,CONDOS,San Francisco,1850000,"909 Central Ave, San Francisco, CA, 94115"
2.0,1.0,1538.0,897.2691807542262,SINGLE_FAMILY,San Francisco,1380000,"84 Cortland Ave, San Francisco, CA, 94110"
3.0,2.0,1550.0,1129.032258064516,SINGLE_FAMILY,San Francisco,1750000,"2450 33rd Ave, San Francisco, CA, 94116"
2.0,2.0,1538.0,1046.814044213264,CONDOS,San Francisco,1610000,"718 Long Bridge St Apt 317, San Francisco, CA, 94158"
3.0,2.0,1566.0,1181.3537675606642,CONDOS,San Francisco,1850000,"316 San Jose Ave, San Francisco, CA, 94110"
6.0,4.0,2604.0,827.9569892473119,MULTI_FAMILY,San Francisco,2156000,"241-243 Missouri St, San Francisco, CA, 94107"
3.0,2.0,1424.0,905.056179775281,SINGLE_FAMILY,San Francisco,1288800,"1210 Ortega St, San Francisco, CA, 94122"
3.0,1.0,1586.0,1134.9306431273644,SINGLE_FAMILY,San Francisco,1800000,"11 Imperial Ave, San Francisco, CA, 94123"
10.0,2.0,6155.0,365.55645816409424,MULTI_FAMILY,San Francisco,2250000,"1490 21st Ave, San Francisco, CA, 94122"
5.0,3.0,2604.0,852.5345622119816,MULTI_FAMILY,San Francisco,2220000,"3727-3729 Cesar Chavez St, San Francisco, CA, 94110"
2.0,1.0,950.0,1294.7368421052631,SINGLE_FAMILY,San Francisco,1230000,"140 Roanoke St, San Francisco, CA, 94131"
4.0,1.0,1375.0,1309.090909090909,SINGLE_FAMILY,San Francisco,1800000,"229 Winfield St, San Francisco, CA, 94110"
1.0,1.0,769.0,520.1560468140442,CONDO,San Francisco,400000,"30 Mason St Apt 301, San Francisco, CA, 94102"
4.0,2.0,2346.0,2109.97442455243,SINGLE_FAMILY,San Francisco,4950000,"1906 Greenwich St, San Francisco, CA, 94123"
1.0,1.0,509.0,1078.5854616895874,CONDOS,San Francisco,549000,"986 S Van Ness Ave Unit 402, San Francisco, CA, 94110"
6.0,7.0,7790.0,2644.6833119383828,SINGLE_FAMILY,San Francisco,20602083,"2750 Vallejo St, San Francisco, CA, 94123"
3.0,2.0,1748.0,695.0800915331807,SINGLE_FAMILY,San Francisco,1215000,"785 Andover St, San Francisco, CA, 94110"
7.0,2.0,3105.0,402.5764895330113,MULTI_FAMILY,San Francisco,1250000,"2976-2978 21st St, San Francisco, CA, 94110"
3.0,2.0,1780.0,1039.3258426966293,SINGLE_FAMILY,San Francisco,1850000,"479 19th Ave, San Francisco, CA, 94121"
3.0,2.0,1362.0,1211.4537444933922,SINGLE_FAMILY,San Francisco,1650000,"3812 18th St, San Francisco, CA, 94114"
7.0,1.0,4353.0,666.207213416035,MULTI_FAMILY,San Francisco,2900000,"785 Bay St, San Francisco, CA, 94109"
3.0,1.0,1260.0,952.3809523809524,CONDOS,San Francisco,1200000,"2977 23rd St, San Francisco, CA, 94110"
4.0,2.0,2551.0,1254.4100352802823,SINGLE_FAMILY,San Francisco,3200000,"18 Montezuma St, San Francisco, CA, 94110"
11.0,3.0,3660.0,437.1584699453552,MULTI_FAMILY,San Francisco,1600000,"62-64 Baker St, San Francisco, CA, 94117"
2.0,2.0,1530.0,980.3921568627451,CONDOS,San Francisco,1500000,"239 Brannan St Unit 7J, San Francisco, CA, 94107"
2.0,1.0,1340.0,998.5074626865671,SINGLE_FAMILY,San Francisco,1338000,"26 Albion St, San Francisco, CA, 94103"
2.0,1.0,914.0,754.9234135667396,CONDOS,San Francisco,690000,"199 Tiffany Ave Apt 211, San Francisco, CA, 94110"
0.0,1.0,442.0,735.2941176470588,CONDOS,San Francisco,325000,"601 Van Ness Ave Apt 348, San Francisco, CA, 94102"
1.0,1.0,1397.0,984.2519685039371,CONDOS,San Francisco,1375000,"300 Beale St Apt 407, San Francisco, CA, 94105"
5.0,3.0,3316.0,422.1954161640531,MULTI_FAMILY,San Francisco,1400000,"380-382 Day St, San Francisco, CA, 94131"
2.0,2.0,1198.0,1097.6627712854759,CONDOS,San Francisco,1315000,"280 Spear St Unit 12C, San Francisco, CA, 94105"
1.0,1.0,503.0,1143.141153081511,APARTMENT,San Francisco,575000,"61 Prospect Ave, San Francisco, CA, 94110"
2.0,2.0,1334.0,1004.4977511244377,CONDOS,San Francisco,1340000,"950 Tennessee St Unit 318, San Francisco, CA, 94107"
3.0,2.0,2020.0,1757.4257425742574,SINGLE_FAMILY,San Francisco,3550000,"135 27th Ave, San Francisco, CA, 94121"
3.0,2.0,1540.0,1025.974025974026,CONDOS,San Francisco,1580000,"73 Dolores Ter, San Francisco, CA, 94110"
2.0,2.0,1315.0,1494.2965779467681,CONDOS,San Francisco,1965000,"875 California St Unit 603, San Francisco, CA, 94108"
1.0,1.0,835.0,1077.8443113772455,CONDOS,San Francisco,900000,"318 Spear St Unit 5H, San Francisco, CA, 94105"
2.0,1.0,1300.0,1653.8461538461538,SINGLE_FAMILY,San Francisco,2150000,"38 Mars St, San Francisco, CA, 94114"
3.0,3.0,2485.0,1327.9678068410462,SINGLE_FAMILY,San Francisco,3300000,"612 19th Ave, San Francisco, CA, 94121"
2.0,2.0,1183.0,710.0591715976332,CONDOS,San Francisco,840000,"555 4th St Unit 522, San Francisco, CA, 94107"
3.0,1.0,2180.0,1995.4128440366972,SINGLE_FAMILY,San Francisco,4350000,"1021 Cole St, San Francisco, CA, 94117"
3.0,2.0,1538.0,1625.4876462938882,LAND,San Francisco,2500000,"33 Hodges Aly, San Francisco, CA, 94133"
3.0,4.0,0.0,500000.0,MULTI_FAMILY,San Francisco,500000,"930 Stanyan St, San Francisco, CA, 94117"
3.0,2.0,1538.0,2080.624187256177,SINGLE_FAMILY,San Francisco,3200000,"20 Avila St, San Francisco, CA, 94123"
2.0,1.0,1294.0,1058.7326120556413,CONDOS,San Francisco,1370000,"263 Texas St, San Francisco, CA, 94107"
4.0,2.0,1454.0,704.9518569463548,SINGLE_FAMILY,San Francisco,1025000,"116 Brighton Ave, San Francisco, CA, 94112"
2.0,2.0,1576.0,3838.832487309645,CONDO,San Francisco,6050000,"1251 Lombard St, San Francisco, CA, 94109"
3.0,1.0,1205.0,1784.2323651452282,SINGLE_FAMILY,San Francisco,2150000,"510 Douglass St, San Francisco, CA, 94114"
3.0,2.0,1538.0,2080.624187256177,SINGLE_FAMILY,San Francisco,3200000,"1812 Scott St, San Francisco, CA, 94115"
1.0,1.0,782.0,959.079283887468,CONDOS,San Francisco,750000,"1440 Broadway Apt 102, San Francisco, CA, 94109"
2.0,1.0,1047.0,1170.0095510983763,SINGLE_FAMILY,San Francisco,1225000,"339 Frida Kahlo Way, San Francisco, CA, 94112"
1.0,1.0,992.0,1325.6048387096773,CONDOS,San Francisco,1315000,"117 Frederick St Unit A, San Francisco, CA, 94117"
2.0,2.0,962.0,1112.2661122661123,CONDO,San Francisco,1070000,"45 Bartlett St Unit 704, San Francisco, CA, 94110"
3.0,1.0,1135.0,969.1629955947136,SINGLE_FAMILY,San Francisco,1100000,"948 Athens St, San Francisco, CA, 94112"
3.0,3.0,1828.0,642.7789934354486,SINGLE_FAMILY,San Francisco,1175000,"519 Orizaba Ave, San Francisco, CA, 94132"
1.0,1.0,637.0,989.010989010989,CONDOS,San Francisco,630000,"1700 Gough St Unit 1, San Francisco, CA, 94109"
2.0,1.0,1538.0,828.9986996098829,CONDOS,San Francisco,1275000,"1529A Golden Gate Ave, San Francisco, CA, 94115"
4.0,3.0,2700.0,2000.0,SINGLE_FAMILY,San Francisco,5400000,"2675 Pacific Ave, San Francisco, CA, 94115"
2.0,2.0,1015.0,1083.743842364532,CONDOS,San Francisco,1100000,"2001 McAllister St Apt 310, San Francisco, CA, 94118"
3.0,2.0,923.0,1424.7020585048754,CONDO,San Francisco,1315000,"117A Frederick St, San Francisco, CA, 94117"
2.0,1.0,986.0,1810.344827586207,CONDOS,San Francisco,1785000,"117 Frederick St, San Francisco, CA, 94117"
2.0,4.0,1335.0,943.8202247191011,SINGLE_FAMILY,San Francisco,1260000,"1210 36th Ave, San Francisco, CA, 94122"
4.0,2.0,1603.0,960.6986899563319,SINGLE_FAMILY,San Francisco,1540000,"6 Idora Ave, San Francisco, CA, 94127"
1.0,1.0,1538.0,654.0962288686605,CONDOS,San Francisco,1006000,"2920 Buchanan St Apt 4, San Francisco, CA, 94123"
2.0,2.0,1145.0,932.7510917030568,CONDOS,San Francisco,1068000,"1701 Jackson St Apt 206, San Francisco, CA, 94109"
5.0,3.0,3698.0,1014.0616549486209,CONDOS,San Francisco,3750000,"64 Parker Ave, San Francisco, CA, 94118"
2.0,2.0,1204.0,1319.7674418604652,CONDOS,San Francisco,1589000,"280 Spear St Unit 23C, San Francisco, CA, 94105"
4.0,2.0,2247.0,979.0832220738763,SINGLE_FAMILY,San Francisco,2200000,"210 San Marcos Ave, San Francisco, CA, 94116"
4.0,1.0,2550.0,509.80392156862746,MULTI_FAMILY,San Francisco,1300000,"658-660 33rd Ave, San Francisco, CA, 94121"
2.0,1.0,1128.0,1329.787234042553,CONDOS,San Francisco,1500000,"3958 18th St, San Francisco, CA, 94114"
2.0,2.0,1538.0,851.7555266579974,CONDOS,San Francisco,1310000,"1529 Golden Gate Ave, San Francisco, CA, 94115"
3.0,1.0,1505.0,880.3986710963455,CONDOS,San Francisco,1325000,"653 Guerrero St, San Francisco, CA, 94110"
4.0,4.0,2420.0,1157.0247933884298,SINGLE_FAMILY,San Francisco,2800000,"536 Rockdale Dr, San Francisco, CA, 94127"
3.0,2.0,1810.0,1312.1546961325967,SINGLE_FAMILY,San Francisco,2375000,"27 Arnold Ave, San Francisco, CA, 94110"
2.0,2.0,1293.0,993.8128383604021,CONDOS,San Francisco,1285000,"280 Spear St Unit 8B, San Francisco, CA, 94105"
3.0,3.0,1974.0,1177.8115501519758,SINGLE_FAMILY,San Francisco,2325000,"462 Prentiss St, San Francisco, CA, 94110"
3.0,12.0,11802.0,410.9472970682935,OTHER,San Francisco,4850000,"1215 Bay St, San Francisco, CA, 94123"
3.0,3.0,3031.0,1534.147146156384,TOWNHOMES,San Francisco,4650000,"1911 Vallejo St Unit A, San Francisco, CA, 94123"
2.0,1.0,1590.0,1106.9182389937107,CONDOS,San Francisco,1760000,"17 14th Ave, San Francisco, CA, 94118"
2.0,2.0,1533.0,978.4735812133073,CONDOS,San Francisco,1500000,"255 Berry St Apt 514, San Francisco, CA, 94158"
3.0,2.0,1538.0,4973.992197659298,LAND,San Francisco,7650000,"2801 Green St, San Francisco, CA, 94123"
1.0,1.0,682.0,989.7360703812317,CONDOS,San Francisco,675000,"5320 Diamond Heights Blvd Apt 105K, San Francisco, CA, 94131"
0.0,1.0,313.0,1408.9456869009584,CONDOS,San Francisco,441000,"20 Presidio Ave, San Francisco, CA, 94115"
4.0,3.0,2283.0,919.8423127463864,SINGLE_FAMILY,San Francisco,2100000,"55 Teresita Blvd, San Francisco, CA, 94127"
4.0,3.0,3471.0,1152.4056467876692,SINGLE_FAMILY,San Francisco,4000000,"3872 19th St, San Francisco, CA, 94114"
3.0,3.0,2860.0,326.9230769230769,MULTI_FAMILY,San Francisco,935000,"55 Ford St, San Francisco, CA, 94114"
3.0,3.0,2640.0,1003.7878787878788,SINGLE_FAMILY,San Francisco,2650000,"150 DE Soto St, San Francisco, CA, 94127"
2.0,1.0,1188.0,968.013468013468,SINGLE_FAMILY,San Francisco,1150000,"586 Cambridge St, San Francisco, CA, 94134"
3.0,2.0,1750.0,1314.2857142857142,SINGLE_FAMILY,San Francisco,2300000,"44 Turquoise Way, San Francisco, CA, 94131"
3.0,8.0,6150.0,102.4390243902439,OTHER,San Francisco,630000,"1506 Jackson St # 2, San Francisco, CA, 94109"
4.0,3.0,4090.0,1870.4156479217604,SINGLE_FAMILY,San Francisco,7650000,"2853 Green St, San Francisco, CA, 94123"
2.0,1.0,1538.0,409.62288686605984,SINGLE_FAMILY,San Francisco,630000,"1510 Jackson St Apt 2, San Francisco, CA, 94109"
3.0,3.0,3051.0,2253.35955424451,SINGLE_FAMILY,San Francisco,6875000,"3520 Baker St, San Francisco, CA, 94123"
2.0,2.0,1332.0,1351.3513513513512,CONDOS,San Francisco,1800000,"420 Mission Bay Blvd N Unit 1504, San Francisco, CA, 94158"
2.0,1.0,765.0,1254.9019607843138,CONDOS,San Francisco,960000,"1209 Oak St Apt 2, San Francisco, CA, 94117"
2.0,2.0,1045.0,765.5502392344498,SINGLE_FAMILY,San Francisco,800000,"3743 San Bruno Ave, San Francisco, CA, 94134"
3.0,3.0,1538.0,1723.0169050715215,SINGLE_FAMILY,San Francisco,2650000,"170 22nd Ave, San Francisco, CA, 94121"
5.0,5.0,2520.0,715.0793650793651,SINGLE_FAMILY,San Francisco,1802000,"2419 34th Ave, San Francisco, CA, 94116"
3.0,2.0,1538.0,598.1794538361509,SINGLE_FAMILY,San Francisco,920000,"831 Oak St, San Francisco, CA, 94117"
3.0,3.0,1640.0,945.1219512195122,SINGLE_FAMILY,San Francisco,1550000,"347 5th Ave Apt 3, San Francisco, CA, 94118"
3.0,2.0,1973.0,998.4794728839331,SINGLE_FAMILY,San Francisco,1970000,"2427 26th Ave, San Francisco, CA, 94116"
3.0,2.0,2133.0,656.3525550867323,TOWNHOMES,San Francisco,1400000,"151 Summit Way, San Francisco, CA, 94132"
3.0,2.0,1920.0,1223.9583333333333,CONDOS,San Francisco,2350000,"1597 Dolores St, San Francisco, CA, 94110"
1.0,1.0,744.0,974.4623655913979,CONDOS,San Francisco,725000,"1310 Fillmore St Apt 607, San Francisco, CA, 94115"
2.0,2.0,1277.0,900.5481597494127,CONDOS,San Francisco,1150000,"701 Minnesota St Apt 203, San Francisco, CA, 94107"
6.0,5.0,5250.0,652.3809523809524,MULTI_FAMILY,San Francisco,3425000,"1306-1308A Page St, San Francisco, CA, 94117"
3.0,1.0,1675.0,892.5373134328358,CONDOS,San Francisco,1495000,"860 N Point St, San Francisco, CA, 94109"
4.0,3.0,2055.0,1192.2141119221412,MULTI_FAMILY,San Francisco,2450000,"871-873 Alvarado St, San Francisco, CA, 94114"
1.0,1.0,559.0,1019.6779964221824,CONDOS,San Francisco,570000,"1125 18th St Apt 2, San Francisco, CA, 94107"
3.0,3.0,0.0,3498000.0,COMMERCIAL,San Francisco,3498000,"325 Broadway, San Francisco, CA, 94133"
2.0,2.0,1800.0,1238.2222222222222,CONDOS,San Francisco,2228800,"1200 California St Unit 8B, San Francisco, CA, 94109"
2.0,2.0,1467.0,702.1131561008862,CONDOS,San Francisco,1030000,"1207 Indiana St Apt 5, San Francisco, CA, 94107"
3.0,3.0,1894.0,871.1721224920802,SINGLE_FAMILY,San Francisco,1650000,"2450 16th Ave, San Francisco, CA, 94116"
3.0,3.0,1867.0,1143.5457953936798,CONDOS,San Francisco,2135000,"1818 Lyon St, San Francisco, CA, 94115"
3.0,2.0,1234.0,1158.8330632090763,SINGLE_FAMILY,San Francisco,1430000,"165 Dalewood Way, San Francisco, CA, 94127"
2.0,2.0,1690.0,1272.189349112426,CONDOS,San Francisco,2150000,"34 Collins St, San Francisco, CA, 94118"
3.0,2.0,2250.0,1066.6666666666667,SINGLE_FAMILY,San Francisco,2400000,"1273 28th Ave, San Francisco, CA, 94122"
2.0,1.0,1250.0,928.0,SINGLE_FAMILY,San Francisco,1160000,"462 London St, San Francisco, CA, 94112"
2.0,1.0,912.0,787.280701754386,SINGLE_FAMILY,San Francisco,718000,"1122 Hollister Ave, San Francisco, CA, 94124"
4.0,4.0,2497.0,1104.52543051662,SINGLE_FAMILY,San Francisco,2758000,"714 Chenery St, San Francisco, CA, 94131"
2.0,2.0,1342.0,819.672131147541,SINGLE_FAMILY,San Francisco,1100000,"405 Holladay Ave, San Francisco, CA, 94110"
1.0,1.0,1082.0,1293.9001848428836,SINGLE_FAMILY,San Francisco,1400000,"221 Filbert St, San Francisco, CA, 94133"
4.0,4.0,2545.0,1114.3418467583497,SINGLE_FAMILY,San Francisco,2836000,"1670 27th Ave, San Francisco, CA, 94122"
2.0,1.0,1091.0,1274.0604949587535,CONDOS,San Francisco,1390000,"135 Scott St, San Francisco, CA, 94117"
3.0,2.0,1538.0,1267.8803641092327,CONDOS,San Francisco,1950000,"3226 Octavia St, San Francisco, CA, 94123"
4.0,3.0,1871.0,869.3212185996794,SINGLE_FAMILY,San Francisco,1626500,"2375 31st Ave, San Francisco, CA, 94116"
3.0,3.0,1556.0,610.5398457583548,SINGLE_FAMILY,San Francisco,950000,"1048 Le Conte Ave, San Francisco, CA, 94124"
3.0,2.0,2062.0,606.2075654704171,TOWNHOMES,San Francisco,1250000,"112 S Lake Merced Hls, San Francisco, CA, 94132"
5.0,2.0,0.0,475000.0,MULTI_FAMILY,San Francisco,475000,"56 Patton St, San Francisco, CA, 94110"
2.0,1.0,1193.0,1225.9010896898576,SINGLE_FAMILY,San Francisco,1462500,"258 Sussex St, San Francisco, CA, 94131"
10.0,2.0,6178.0,339.9158303658142,MULTI_FAMILY,San Francisco,2100000,"1750 Stockton St, San Francisco, CA, 94133"
2.0,2.0,1136.0,726.2323943661971,CONDOS,San Francisco,825000,"301 Mission St Apt 14E, San Francisco, CA, 94105"
1.0,1.0,1538.0,571.5214564369311,SINGLE_FAMILY,San Francisco,879000,"2364 Pacific Ave Apt 3, San Francisco, CA, 94115"
3.0,2.0,1105.0,885.972850678733,SINGLE_FAMILY,San Francisco,979000,"359 Harkness Ave, San Francisco, CA, 94134"
3.0,1.0,1244.0,602.8938906752412,SINGLE_FAMILY,San Francisco,750000,"715 19th Ave, San Francisco, CA, 94121"
2.0,2.0,1135.0,920.704845814978,SINGLE_FAMILY,San Francisco,1045000,"2486 Fulton St, San Francisco, CA, 94118"
3.0,3.0,1950.0,620.5128205128206,CONDOS,San Francisco,1210000,"1322 DE Haro St, San Francisco, CA, 94107"
2.0,2.0,1483.0,1210.384356035064,CONDOS,San Francisco,1795000,"1347 Green St, San Francisco, CA, 94109"
4.0,3.0,3661.0,1645.7252116907948,SINGLE_FAMILY,San Francisco,6025000,"65 5th Ave, San Francisco, CA, 94118"
1.0,1.0,681.0,932.4522760646108,CONDOS,San Francisco,635000,"177 Townsend St Unit 539, San Francisco, CA, 94107"
1.0,1.0,716.0,948.3240223463687,SINGLE_FAMILY,San Francisco,679000,"350 San Jose Ave Apt 2, San Francisco, CA, 94110"
6.0,3.0,2832.0,600.2824858757062,MULTI_FAMILY,San Francisco,1700000,"1385-1387 Vallejo St, San Francisco, CA, 94109"
2.0,1.0,1538.0,878.4135240572172,SINGLE_FAMILY,San Francisco,1351000,"1828 Grove St, San Francisco, CA, 94117"
3.0,2.0,0.0,2300000.0,MULTI_FAMILY,San Francisco,2300000,"1252 Filbert St, San Francisco, CA, 94109"
1.0,1.0,1005.0,895.5223880597015,CONDOS,San Francisco,900000,"294 Parker Ave, San Francisco, CA, 94118"
3.0,2.0,1538.0,103.38101430429128,LAND,San Francisco,159000,"147 Goethe St, San Francisco, CA, 94112"
2.0,1.0,1570.0,1126.751592356688,SINGLE_FAMILY,San Francisco,1769000,"135 San Rafael Way, San Francisco, CA, 94127"
1.0,2.0,1114.0,985.6373429084381,CONDOS,San Francisco,1098000,"333 Beale St Apt 5I, San Francisco, CA, 94105"
3.0,2.0,1779.0,534.0078695896572,OTHER,San Francisco,950000,"531 Munich St, San Francisco, CA, 94112"
3.0,3.0,1900.0,1105.2631578947369,CONDOS,San Francisco,2100000,"2030 Filbert St, San Francisco, CA, 94123"
1.0,2.0,813.0,1002.460024600246,CONDOS,San Francisco,815000,"3953 24th St Apt 3, San Francisco, CA, 94114"
5.0,3.0,2565.0,740.7407407407408,SINGLE_FAMILY,San Francisco,1900000,"77 Caine Ave, San Francisco, CA, 94112"
3.0,2.0,1538.0,571.5214564369311,SINGLE_FAMILY,San Francisco,879000,"2364 Pacific Ave Apt 8, San Francisco, CA, 94115"
3.0,1.0,2275.0,571.4285714285714,OTHER,San Francisco,1300000,"1747 Church St, San Francisco, CA, 94131"
1.0,1.0,755.0,1278.1456953642385,CONDOS,San Francisco,965000,"425 1st St Unit 4208, San Francisco, CA, 94105"
2.0,2.0,1183.0,261.9222316145393,CONDOS,San Francisco,309854,"2125 Bryant St Apt 6, San Francisco, CA, 94110"
2.0,2.0,1538.0,1090.0520156046814,CONDOS,San Francisco,1676500,"718 Long Bridge St Apt 1401, San Francisco, CA, 94158"
4.0,4.0,3220.0,683.2298136645962,MULTI_FAMILY,San Francisco,2200000,"4134-4136 Fulton St, San Francisco, CA, 94121"
1.0,1.0,639.0,1205.0078247261347,CONDOS,San Francisco,770000,"1688 Pine St Unit E709, San Francisco, CA, 94109"
3.0,2.0,2400.0,500.0,MULTI_FAMILY,San Francisco,1200000,"1523 12th Ave, San Francisco, CA, 94122"
3.0,2.0,2006.0,1227.567298105683,CONDOS,San Francisco,2462500,"3294 Clay St Apt 6, San Francisco, CA, 94115"
1.0,1.0,563.0,1065.7193605683838,CONDO,San Francisco,600000,"555 4th St Unit 911, San Francisco, CA, 94107"
5.0,4.0,2400.0,1233.3333333333333,SINGLE_FAMILY,San Francisco,2960000,"1420 6th Ave, San Francisco, CA, 94122"
5.0,4.0,4060.0,575.1231527093596,MULTI_FAMILY,San Francisco,2335000,"245 Scott St, San Francisco, CA, 94117"
2.0,1.0,1137.0,791.5567282321899,SINGLE_FAMILY,San Francisco,900000,"537 Russia Ave, San Francisco, CA, 94112"
4.0,3.0,2265.0,1022.075055187638,SINGLE_FAMILY,San Francisco,2315000,"18 Carson St, San Francisco, CA, 94114"
3.0,1.0,1082.0,135.3974121996303,OTHER,San Francisco,146500,"3925 Sacramento St, San Francisco, CA, 94118"
7.0,7.0,4340.0,240.78341013824885,OTHER,San Francisco,1045000,"2488 Fulton St # 2484, San Francisco, CA, 94118"
3.0,2.0,2634.0,875.0949126803341,SINGLE_FAMILY,San Francisco,2305000,"20 Rossmoor Dr, San Francisco, CA, 94132"
2.0,1.0,1110.0,1063.063063063063,SINGLE_FAMILY,San Francisco,1180000,"1165 Holloway Ave, San Francisco, CA, 94132"
2.0,1.0,1037.0,1068.466730954677,SINGLE_FAMILY,San Francisco,1108000,"1019 Woolsey St, San Francisco, CA, 94134"
3.0,2.0,985.0,1319.7969543147208,CONDO,San Francisco,1300000,"845 Montgomery St Unit B, San Francisco, CA, 94133"
2.0,1.0,1330.0,1135.3383458646617,CONDOS,San Francisco,1510000,"1685 Page St, San Francisco, CA, 94117"
8.0,4.0,3626.0,330.9431880860452,MULTI_FAMILY,San Francisco,1200000,"4532 Irving St, San Francisco, CA, 94122"
4.0,5.0,3000.0,883.3333333333334,SINGLE_FAMILY,San Francisco,2650000,"467 Melrose Ave, San Francisco, CA, 94127"
3.0,2.0,2010.0,977.6119402985074,SINGLE_FAMILY,San Francisco,1965000,"635 32nd Ave, San Francisco, CA, 94121"
4.0,3.0,2120.0,884.433962264151,SINGLE_FAMILY,San Francisco,1875000,"456 Los Palmos Dr, San Francisco, CA, 94127"
3.0,2.0,1538.0,58.517555266579976,OTHER,San Francisco,90000,"2119 16th Ave, San Francisco, CA, 94116"
3.0,2.0,1428.0,910.3641456582633,SINGLE_FAMILY,San Francisco,1300000,"90 Arago St, San Francisco, CA, 94112"
2.0,1.0,1102.0,839.382940108893,CONDOS,San Francisco,925000,"8 Buchanan St Unit 414, San Francisco, CA, 94102"
4.0,3.0,2433.0,1068.6395396629675,SINGLE_FAMILY,San Francisco,2600000,"174 Granville Way, San Francisco, CA, 94127"
6.0,4.0,2908.0,617.8988995873452,MULTI_FAMILY,San Francisco,1796850,"301 Green St, San Francisco, CA, 94133"
3.0,1.0,1000.0,780.0,SINGLE_FAMILY,San Francisco,780000,"271 Prague St, San Francisco, CA, 94112"
1.0,1.0,837.0,486.85782556750297,CONDO,San Francisco,407500,"318 Spear St Unit 3H, San Francisco, CA, 94105"
3.0,6.0,3550.0,236.05633802816902,OTHER,San Francisco,838000,"1647 Cabrillo St, San Francisco, CA, 94121"
2.0,2.0,1690.0,976.3313609467456,SINGLE_FAMILY,San Francisco,1650000,"1168 Clay St, San Francisco, CA, 94108"
3.0,1.0,1600.0,1218.75,SINGLE_FAMILY,San Francisco,1950000,"1630 9th Ave, San Francisco, CA, 94122"
1.0,1.0,837.0,561.5292712066905,CONDOS,San Francisco,470000,"829 Folsom St Unit 200, San Francisco, CA, 94107"
3.0,2.0,1582.0,1090.3919089759797,SINGLE_FAMILY,San Francisco,1725000,"115 Encline Ct, San Francisco, CA, 94127"
9.0,7.0,5662.0,291.4164606146238,MULTI_FAMILY,San Francisco,1650000,"1164 Clay St, San Francisco, CA, 94108"
3.0,1.0,1700.0,699.4117647058823,SINGLE_FAMILY,San Francisco,1189000,"3092 Cesar Chavez St, San Francisco, CA, 94110"
2.0,1.0,1000.0,780.0,SINGLE_FAMILY,San Francisco,780000,"1371 Palou Ave, San Francisco, CA, 94124"
3.0,3.0,1797.0,1099.053978853645,CONDO,San Francisco,1975000,"730 Vermont St Unit 1, San Francisco, CA, 94107"
3.0,2.0,1965.0,549.6183206106871,SINGLE_FAMILY,San Francisco,1080000,"11 Sparta St, San Francisco, CA, 94134"
2.0,2.0,1674.0,1254.4802867383512,SINGLE_FAMILY,San Francisco,2100000,"24 White St, San Francisco, CA, 94109"
6.0,2.0,3060.0,539.2156862745098,MULTI_FAMILY,San Francisco,1650000,"271-273 23rd Ave, San Francisco, CA, 94121"
2.0,2.0,1065.0,835.6807511737089,CONDOS,San Francisco,890000,"50 Lansing St Unit 403, San Francisco, CA, 94105"
3.0,5.0,3458.0,1132.1573163678427,MULTI_FAMILY,San Francisco,3915000,"1812-1816 Green St, San Francisco, CA, 94123"
2.0,2.0,1538.0,1072.8218465539662,SINGLE_FAMILY,San Francisco,1650000,"50 Perine Pl, San Francisco, CA, 94115"
2.0,1.0,1450.0,875.8620689655172,CONDOS,San Francisco,1270000,"178 Parnassus Ave, San Francisco, CA, 94117"
2.0,1.0,1233.0,867.8021086780211,CONDOS,San Francisco,1070000,"436 Page St, San Francisco, CA, 94102"
2.0,1.0,1080.0,1199.0740740740741,CONDOS,San Francisco,1295000,"4657 18th St, San Francisco, CA, 94114"
4.0,3.0,2050.0,658.5365853658536,SINGLE_FAMILY,San Francisco,1350000,"3023 Alemany Blvd, San Francisco, CA, 94112"
4.0,1.0,1895.0,923.4828496042217,SINGLE_FAMILY,San Francisco,1750000,"440 Ortega St, San Francisco, CA, 94122"
